DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,03:20:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,03:30:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,03:40:00,,,,,,,,44,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,03:50:00,,,,,,,,60,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,04:00:00,,,,,,,,68,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,04:10:00,,,,,,,,60,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,04:20:00,,,,,,,,36,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,04:30:00,,,,,,,,75,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,04:40:00,,,,,,,,36,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,04:50:00,,,,,,,,36,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,05:00:00,,,,,,,,52,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,05:10:00,,,,,,,,28,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,05:20:00,,,,,,,,83,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,05:30:00,,,,,,,,44,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,05:40:00,,,,,,,,52,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,05:50:00,,,,,,,,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,06:00:00,,,,,,,,44,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,06:10:00,,,,,,,,36,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,06:20:00,,,,,,,,83,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,06:30:00,,,,,,,,68,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,06:40:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,06:50:00,,,,,,,,20,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,07:00:00,,,,,,,,20,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,07:10:00,,,,,,,,28,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,07:20:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,07:30:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,07:40:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,07:50:00,,,,,,,,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,08:00:00,,,,72.0,1.25,17.6,0.05,3,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,08:10:00,,,,72.5,1.25,17.6,0.05,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,08:20:00,,,,72.5,1.25,17.6,0.05,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,08:30:00,,,,72.0,1.25,17.6,0.05,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,08:40:00,,,,72.5,1.25,17.6,0.05,16,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,08:50:00,,,,72.5,1.25,17.6,0.05,71,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,09:00:00,,,,72.0,1.25,17.6,0.05,30,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,09:10:00,,,,72.5,1.25,17.6,0.05,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,09:20:00,,,,72.0,1.25,17.6,0.05,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,09:30:00,,,,72.5,1.25,17.6,0.05,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,09:40:00,,,,72.5,1.25,17.6,0.10,30,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,09:50:00,,,,72.0,1.25,17.6,0.05,16,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,10:00:00,,,,72.5,1.25,17.6,0.05,7,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,10:10:00,,,,72.0,1.25,17.6,0.05,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,10:20:00,,,,72.0,1.25,17.6,0.05,7,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,10:30:00,,,,72.0,1.25,17.6,0.05,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,10:40:00,,,,72.5,1.25,17.6,0.05,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,10:50:00,,,,72.5,1.25,17.6,0.05,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,11:00:00,,,,72.5,1.25,17.6,0.05,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,11:10:00,,,,72.5,1.25,17.6,0.10,16,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,11:20:00,,,,72.0,1.25,17.6,0.10,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,11:30:00,,,,73.0,1.25,17.6,0.10,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,11:40:00,,,,71.5,1.25,17.6,0.10,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,11:50:00,,,,72.0,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,12:00:00,,,,72.5,1.25,17.6,0.10,12,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,12:10:00,,,,71.5,1.25,17.6,0.10,7,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,12:20:00,,,,72.5,1.25,17.6,0.10,7,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,12:30:00,,,,72.5,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,12:40:00,,,,72.5,1.25,17.6,0.10,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,12:50:00,,,,72.5,1.25,17.6,0.10,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,13:00:00,,,,72.5,1.25,17.6,0.10,71,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,13:10:00,,,,72.5,1.25,17.6,0.10,39,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,13:20:00,,,,72.5,1.25,17.6,0.10,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,13:30:00,,,,72.0,1.25,17.6,0.10,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,13:40:00,,,,72.5,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,13:50:00,,,,72.5,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,14:00:00,,,,71.5,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,14:10:00,,,,72.5,1.25,17.6,0.10,30,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,14:20:00,,,,72.5,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,14:30:00,,,,72.5,1.25,17.6,0.10,16,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,14:40:00,,,,71.5,1.25,17.6,0.10,39,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,14:50:00,,,,72.5,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,15:00:00,,,,72.0,1.25,17.6,0.10,25,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,15:10:00,,,,71.5,1.25,17.6,0.10,16,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,15:20:00,,,,72.0,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,15:30:00,,,,72.0,1.25,17.6,0.10,21,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,15:40:00,,,,71.5,1.25,17.6,0.10,35,3
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,15:50:00,,,,71.5,1.25,17.6,0.10,39,2
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,16:00:00,,,,75.0,3.50,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,16:10:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,16:20:00,,,,75.0,3.50,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,16:30:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,16:40:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,16:50:00,,,,75.0,3.50,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,17:00:00,,,,75.0,3.50,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,17:10:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,17:20:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,17:30:00,,,,71.5,3.25,17.6,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,17:40:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,17:50:00,,,,75.0,3.50,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,18:00:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,18:10:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,18:20:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,18:30:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,18:40:00,,,,75.0,3.50,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,18:50:00,,,,71.5,3.25,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,19:00:00,,,,69.0,3.00,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,19:10:00,,,,71.5,3.25,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,19:20:00,,,,71.5,3.25,17.6,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,19:30:00,,,,65.5,2.75,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,19:40:00,,,,75.0,3.50,17.6,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,19:50:00,,,,75.0,3.50,17.4,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,20:00:00,,,,75.0,3.50,17.4,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,20:10:00,,,,71.5,3.25,17.4,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,20:20:00,,,,75.0,3.50,17.4,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,20:30:00,,,,71.5,3.25,17.4,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,20:40:00,,,,71.5,3.25,17.4,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,20:50:00,,,,71.5,3.25,17.4,0.10,52,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,21:00:00,,,,75.0,3.50,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,21:10:00,,,,69.0,3.00,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,21:20:00,,,,63.5,2.00,17.6,0.05,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,21:30:00,,,,59.0,1.50,17.6,0.05,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,21:40:00,,,,62.0,1.75,17.6,0.05,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,21:50:00,,,,63.5,2.00,17.6,0.05,4,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,22:00:00,,,,65.5,2.75,17.6,0.05,36,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,22:10:00,,,,59.0,1.50,17.6,0.05,60,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,22:20:00,,,,55.5,1.00,17.6,0.05,20,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,22:30:00,,,,69.0,3.00,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,22:40:00,,,,69.0,3.00,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,22:50:00,,,,71.5,3.25,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,23:00:00,,,,75.0,3.50,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,23:10:00,,,,71.5,3.25,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,23:20:00,,,,71.5,3.25,17.4,0.10,36,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,23:30:00,,,,69.0,3.00,17.3,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,23:40:00,,,,69.0,3.00,17.3,0.10,60,4
227151,227151,0.500000,Transmission,MiniPAT,14-May-2022,23:50:00,,,,71.5,3.25,17.1,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,00:00:00,,,,71.5,3.25,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,00:10:00,,,,62.0,1.75,17.4,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,00:20:00,,,,65.5,2.75,17.4,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,00:30:00,,,,65.5,2.75,17.3,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,00:40:00,,,,65.5,2.75,17.3,0.10,44,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,00:50:00,,,,63.5,2.00,17.3,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,01:00:00,,,,55.5,1.00,17.7,0.05,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,01:10:00,,,,60.5,1.75,17.3,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,01:20:00,,,,59.0,1.50,17.7,0.05,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,01:30:00,,,,69.0,3.00,17.1,0.10,52,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,01:40:00,,,,71.5,3.25,17.1,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,01:50:00,,,,71.5,3.25,17.1,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,02:00:00,,,,71.5,3.25,17.3,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,02:10:00,,,,71.5,3.25,17.3,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,02:20:00,,,,75.0,3.50,17.3,0.10,107,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,02:30:00,,,,75.0,3.50,17.3,0.10,60,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,02:40:00,,,,75.0,3.50,17.1,0.10,91,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,02:50:00,,,,71.5,3.25,17.1,0.10,60,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,03:00:00,,,,69.0,3.00,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,03:10:00,,,,69.0,3.00,17.1,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,03:20:00,,,,65.5,2.75,17.1,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,03:30:00,,,,71.5,3.25,17.1,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,03:40:00,,,,69.0,3.00,17.1,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,03:50:00,,,,71.5,3.25,17.3,0.10,107,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,04:00:00,,,,71.5,3.25,17.3,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,04:10:00,,,,65.5,2.75,17.3,0.10,36,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,04:20:00,,,,71.5,3.25,17.3,0.10,99,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,04:30:00,,,,75.0,3.50,17.1,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,04:40:00,,,,75.0,3.50,17.1,0.10,123,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,04:50:00,,,,69.0,3.00,17.1,0.10,68,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,05:00:00,,,,69.0,3.00,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,05:10:00,,,,69.0,3.00,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,05:20:00,,,,69.0,3.00,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,05:30:00,,,,65.5,2.75,17.3,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,05:40:00,,,,69.0,3.00,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,05:50:00,,,,65.5,2.75,17.4,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,06:00:00,,,,65.5,2.75,17.3,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,06:10:00,,,,65.5,2.75,17.4,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,06:20:00,,,,69.0,3.00,17.4,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,06:30:00,,,,65.5,2.75,17.7,0.05,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,06:40:00,,,,69.0,3.00,17.3,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,06:50:00,,,,69.0,3.00,17.3,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,07:00:00,,,,71.5,3.25,17.3,0.10,36,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,07:10:00,,,,71.5,3.25,17.3,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,07:20:00,,,,75.0,3.50,17.3,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,07:30:00,,,,75.0,3.50,17.1,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,07:40:00,,,,75.0,3.50,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,07:50:00,,,,75.0,3.50,17.1,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,08:00:00,,,,72.5,1.25,17.2,0.05,3,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,08:10:00,,,,72.5,1.25,17.2,0.05,24,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,08:20:00,,,,72.5,1.25,17.2,0.05,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,08:30:00,,,,73.0,1.25,17.2,0.05,30,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,08:40:00,,,,72.5,1.25,17.2,0.05,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,08:50:00,,,,73.5,1.25,17.2,0.05,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,09:00:00,,,,73.5,1.25,17.2,0.05,35,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,09:10:00,,,,73.0,1.25,17.2,0.05,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,09:20:00,,,,73.0,1.25,17.2,0.05,24,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,09:30:00,,,,73.5,1.25,17.2,0.05,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,09:40:00,,,,73.5,1.25,17.2,0.05,24,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,09:50:00,,,,74.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,10:00:00,,,,73.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,10:10:00,,,,73.0,1.25,17.1,0.10,35,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,10:20:00,,,,74.0,1.25,16.9,0.10,83,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,10:30:00,,,,73.5,1.25,16.9,0.10,30,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,10:40:00,,,,73.5,1.25,16.9,0.10,30,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,10:50:00,,,,72.5,1.25,16.9,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,11:00:00,,,,74.0,1.25,16.9,0.10,30,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,11:10:00,,,,73.5,1.25,16.9,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,11:20:00,,,,72.5,1.25,16.9,0.10,51,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,11:30:00,,,,73.0,1.25,16.9,0.10,46,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,11:40:00,,,,73.5,1.25,16.9,0.10,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,11:50:00,,,,73.5,1.25,16.9,0.10,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,12:00:00,,,,72.5,1.25,16.9,0.10,19,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,12:10:00,,,,73.5,1.25,16.9,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,12:20:00,,,,73.5,1.25,16.9,0.10,56,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,12:30:00,,,,72.5,1.25,16.9,0.10,46,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,12:40:00,,,,72.5,1.25,16.9,0.10,46,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,12:50:00,,,,72.5,1.25,17.1,0.10,46,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,13:00:00,,,,73.0,1.25,16.9,0.10,24,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,13:10:00,,,,72.5,1.25,17.1,0.10,35,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,13:20:00,,,,72.5,1.25,17.1,0.10,30,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,13:30:00,,,,72.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,13:40:00,,,,72.5,1.25,17.1,0.10,51,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,13:50:00,,,,72.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,14:00:00,,,,72.5,1.25,17.1,0.10,14,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,14:10:00,,,,71.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,14:20:00,,,,72.5,1.25,17.1,0.10,35,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,14:30:00,,,,72.5,1.25,17.1,0.10,51,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,14:40:00,,,,72.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,14:50:00,,,,72.5,1.25,17.1,0.10,83,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,15:00:00,,,,72.5,1.25,17.1,0.10,14,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,15:10:00,,,,72.0,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,15:20:00,,,,72.5,1.25,17.1,0.10,40,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,15:30:00,,,,71.0,1.25,17.1,0.10,35,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,15:40:00,,,,72.5,1.25,17.1,0.10,46,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,15:50:00,,,,72.5,1.25,17.1,0.10,51,3
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,16:00:00,,,,72.0,1.50,17.0,0.05,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,16:10:00,,,,72.5,1.25,17.0,0.05,44,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,16:20:00,,,,72.5,1.25,17.0,0.05,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,16:30:00,,,,72.0,1.50,17.0,0.05,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,16:40:00,,,,72.5,1.25,17.0,0.05,60,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,16:50:00,,,,72.0,1.50,16.9,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,17:00:00,,,,72.0,1.50,16.9,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,17:10:00,,,,72.0,1.50,16.9,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,17:20:00,,,,72.5,1.25,16.9,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,17:30:00,,,,72.0,1.50,16.9,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,17:40:00,,,,72.5,1.25,16.9,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,17:50:00,,,,72.0,1.50,16.9,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,18:00:00,,,,72.0,1.50,16.9,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,18:10:00,,,,72.0,1.50,16.9,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,18:20:00,,,,72.5,1.25,16.9,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,18:30:00,,,,73.0,1.25,16.9,0.10,12,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,18:40:00,,,,72.5,1.25,16.9,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,18:50:00,,,,72.5,1.25,16.9,0.10,4,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,19:00:00,,,,72.5,1.25,16.9,0.10,20,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,19:10:00,,,,72.5,1.25,16.9,0.10,28,4
227151,227151,0.500000,Transmission,MiniPAT,15-May-2022,19:20:00,,,,73.0,1.25,16.9,0.10,20,4
